timestamp,value
2014-04-01 12:10:00,72.0084220248
2014-04-01 12:15:00,75.3574808711
2014-04-01 12:20:00,72.3095103677
2014-04-01 12:25:00,83.9717453641
2014-04-01 12:30:00,74.2411363371
2014-04-01 12:35:00,85.8016679353
2014-04-01 12:40:00,82.194437192
2014-04-01 12:45:00,75.5798939857
2014-04-01 12:50:00,74.4340968432
2014-04-01 12:55:00,81.94354482050001
2014-04-01 13:00:00,86.3926524705
2014-04-01 13:05:00,83.47372499939999
2014-04-01 13:10:00,77.5581280065
2014-04-01 13:15:00,81.3786019713
2014-04-01 13:20:00,76.953713801
2014-04-01 13:25:00,87.9652763341
2014-04-01 13:30:00,83.9612714729
2014-04-01 13:35:00,81.81046701060001
2014-04-01 13:40:00,78.7532409691
2014-04-01 13:45:00,81.8707829394
2014-04-01 13:50:00,77.4472651938
2014-04-01 13:55:00,72.4444465903
2014-04-01 14:00:00,78.31765692970001
2014-04-01 14:05:00,86.883522504
2014-04-01 14:10:00,82.0168805171
2014-04-01 14:15:00,73.3397707712
2014-04-01 14:20:00,86.15576213920002
2014-04-01 14:25:00,76.2983350936
2014-04-01 14:30:00,75.89666867439999
2014-04-01 14:35:00,76.7497713346
2014-04-01 14:40:00,81.2313364867
2014-04-01 14:45:00,80.7111351745
2014-04-01 14:50:00,79.8587866682
2014-04-01 14:55:00,83.4765827479
2014-04-01 15:00:00,77.06386388119998
2014-04-01 15:05:00,84.51222102
2014-04-01 15:10:00,74.8044287246
2014-04-01 15:15:00,84.5211212147
2014-04-01 15:20:00,82.6201685228
2014-04-01 15:25:00,82.930536812
2014-04-01 15:30:00,79.7040891874
2014-04-01 15:35:00,82.6712308715
2014-04-01 15:40:00,73.2760492881
2014-04-01 15:45:00,85.6239958745
2014-04-01 15:50:00,72.8880560037
2014-04-01 15:55:00,74.3791501112
2014-04-01 16:00:00,81.228479377
2014-04-01 16:05:00,83.83042233260001
2014-04-01 16:10:00,73.2198844471
2014-04-01 16:15:00,86.73207050010002
2014-04-01 16:20:00,87.5775542316
2014-04-01 16:25:00,81.69504591329998
2014-04-01 16:30:00,79.6997422622
2014-04-01 16:35:00,83.8621585408
2014-04-01 16:40:00,77.2535693101
2014-04-01 16:45:00,79.8920775526
2014-04-01 16:50:00,86.6582500449
2014-04-01 16:55:00,87.29031920610001
2014-04-01 17:00:00,86.8330725129
2014-04-01 17:05:00,76.19913981090001
2014-04-01 17:10:00,75.7194755672
2014-04-01 17:15:00,76.762602618
2014-04-01 17:20:00,79.0609474388
2014-04-01 17:25:00,77.02664902640001
2014-04-01 17:30:00,77.98737478470001
2014-04-01 17:35:00,81.93015977270001
2014-04-01 17:40:00,84.20037850050001
2014-04-01 17:45:00,83.768899005
2014-04-01 17:50:00,85.0307444214
2014-04-01 17:55:00,72.5149226057
2014-04-01 18:00:00,29.105490665700003
2014-04-01 18:05:00,33.8520444488
2014-04-01 18:10:00,32.211698278200004
2014-04-01 18:15:00,32.5000940721
2014-04-01 18:20:00,29.1365503112
2014-04-01 18:25:00,30.4340024842
2014-04-01 18:30:00,32.8854612373
2014-04-01 18:35:00,34.2987575113
2014-04-01 18:40:00,34.6686870856
2014-04-01 18:45:00,32.0026786288
2014-04-01 18:50:00,32.2910288896
2014-04-01 18:55:00,34.131511085599996
2014-04-01 19:00:00,22.568556973299998
2014-04-01 19:05:00,22.4755249615
2014-04-01 19:10:00,24.2147751608
2014-04-01 19:15:00,23.698897290300003
2014-04-01 19:20:00,24.232643588800002
2014-04-01 19:25:00,21.1377456459
2014-04-01 19:30:00,22.5092009454
2014-04-01 19:35:00,23.9342738231
2014-04-01 19:40:00,20.6579411338
2014-04-01 19:45:00,23.72008515
2014-04-01 19:50:00,20.9797196068
2014-04-01 19:55:00,23.7803707178
2014-04-01 20:00:00,20.938755589
2014-04-01 20:05:00,19.2234943904
2014-04-01 20:10:00,20.3708584741
2014-04-01 20:15:00,21.2250833071
2014-04-01 20:20:00,21.0282612297
2014-04-01 20:25:00,20.1820042736
2014-04-01 20:30:00,22.1158050371
2014-04-01 20:35:00,20.558902699
2014-04-01 20:40:00,20.5040322087
2014-04-01 20:45:00,18.6869781922
2014-04-01 20:50:00,22.2090048501
2014-04-01 20:55:00,19.1574692354
2014-04-01 21:00:00,20.2099229424
2014-04-01 21:05:00,21.3160988514
2014-04-01 21:10:00,18.9523497644
2014-04-01 21:15:00,20.2060186776
2014-04-01 21:20:00,19.0537607405
2014-04-01 21:25:00,21.1397660835
2014-04-01 21:30:00,20.3545999721
2014-04-01 21:35:00,21.526738125399998
2014-04-01 21:40:00,21.6818074721
2014-04-01 21:45:00,20.693789562
2014-04-01 21:50:00,21.0018924452
2014-04-01 21:55:00,20.2938253758
2014-04-01 22:00:00,19.556471129000002
2014-04-01 22:05:00,20.6122404548
2014-04-01 22:10:00,21.6539223116
2014-04-01 22:15:00,19.6856015647
2014-04-01 22:20:00,19.2761274305
2014-04-01 22:25:00,19.5725193424
2014-04-01 22:30:00,19.760542437999998
2014-04-01 22:35:00,18.3118065813
2014-04-01 22:40:00,20.0129613686
2014-04-01 22:45:00,19.9964351491
2014-04-01 22:50:00,20.3733149249
2014-04-01 22:55:00,19.4699533412
2014-04-01 23:00:00,20.4563572484
2014-04-01 23:05:00,21.516995709099998
2014-04-01 23:10:00,21.8260737616
2014-04-01 23:15:00,20.338353076700002
2014-04-01 23:20:00,18.173852523900003
2014-04-01 23:25:00,21.8811443602
2014-04-01 23:30:00,20.8274463436
2014-04-01 23:35:00,19.3475686124
2014-04-01 23:40:00,18.5921998191
2014-04-01 23:45:00,18.5772405926
2014-04-01 23:50:00,18.6745624504
2014-04-01 23:55:00,18.185781084400002
2014-04-02 00:00:00,21.6086167546
2014-04-02 00:05:00,20.1630729313
2014-04-02 00:10:00,20.7998376509
2014-04-02 00:15:00,21.3124340371
2014-04-02 00:20:00,21.1661640253
2014-04-02 00:25:00,21.530422494899998
2014-04-02 00:30:00,21.869018490100004
2014-04-02 00:35:00,19.756282459
2014-04-02 00:40:00,21.8013418667
2014-04-02 00:45:00,20.8931597934
2014-04-02 00:50:00,18.2826727612
2014-04-02 00:55:00,20.7271324848
2014-04-02 01:00:00,20.7468666384
2014-04-02 01:05:00,21.6234422552
2014-04-02 01:10:00,19.4917285299
2014-04-02 01:15:00,20.3396460011
2014-04-02 01:20:00,18.048750204
2014-04-02 01:25:00,19.3283009687
2014-04-02 01:30:00,18.2489749046
2014-04-02 01:35:00,20.087491891099997
2014-04-02 01:40:00,21.269790602
2014-04-02 01:45:00,18.8257707685
2014-04-02 01:50:00,20.1097641822
2014-04-02 01:55:00,18.816034545999997
2014-04-02 02:00:00,18.4827538714
2014-04-02 02:05:00,20.0439871677
2014-04-02 02:10:00,18.3165944838
2014-04-02 02:15:00,20.3494185246
2014-04-02 02:20:00,18.1253498427
2014-04-02 02:25:00,18.4268598875
2014-04-02 02:30:00,20.1999899419
2014-04-02 02:35:00,20.365629651600003
2014-04-02 02:40:00,18.1159477204
2014-04-02 02:45:00,20.293507152
2014-04-02 02:50:00,21.354010101300002
2014-04-02 02:55:00,20.8892647092
2014-04-02 03:00:00,18.5247404157
2014-04-02 03:05:00,20.3698985903
2014-04-02 03:10:00,20.6890100003
2014-04-02 03:15:00,18.148924807
2014-04-02 03:20:00,21.4213906747
2014-04-02 03:25:00,21.625069589200002
2014-04-02 03:30:00,21.4018090934
2014-04-02 03:35:00,21.298525872
2014-04-02 03:40:00,20.9798607938
2014-04-02 03:45:00,20.5337281251
2014-04-02 03:50:00,20.71450802
2014-04-02 03:55:00,21.2255811733
2014-04-02 04:00:00,20.6499938334
2014-04-02 04:05:00,19.3109078267
2014-04-02 04:10:00,19.5038444086
2014-04-02 04:15:00,21.588229873499998
2014-04-02 04:20:00,18.0684883432
2014-04-02 04:25:00,20.795282325
2014-04-02 04:30:00,21.819110209699996
2014-04-02 04:35:00,20.8249126798
2014-04-02 04:40:00,21.9756479529
2014-04-02 04:45:00,20.7501796221
2014-04-02 04:50:00,18.1374521169
2014-04-02 04:55:00,21.308039526600002
2014-04-02 05:00:00,19.1385196478
2014-04-02 05:05:00,19.7842289027
2014-04-02 05:10:00,19.2483676636
2014-04-02 05:15:00,19.0742164248
2014-04-02 05:20:00,19.7256228147
2014-04-02 05:25:00,19.5150057938
2014-04-02 05:30:00,20.5333543274
2014-04-02 05:35:00,21.252604804
2014-04-02 05:40:00,19.1883546127
2014-04-02 05:45:00,18.8548846113
2014-04-02 05:50:00,20.6675810835
2014-04-02 05:55:00,20.6812802633
2014-04-02 06:00:00,21.6045249571
2014-04-02 06:05:00,18.063782745799998
2014-04-02 06:10:00,21.4121626485
2014-04-02 06:15:00,20.0840086918
2014-04-02 06:20:00,20.4852083567
2014-04-02 06:25:00,18.3654857622
2014-04-02 06:30:00,19.7304597315
2014-04-02 06:35:00,18.909209629
2014-04-02 06:40:00,19.0169001203
2014-04-02 06:45:00,20.0163804587
2014-04-02 06:50:00,21.2498238016
2014-04-02 06:55:00,20.9751237206
2014-04-02 07:00:00,20.3639998363
2014-04-02 07:05:00,20.157672770999998
2014-04-02 07:10:00,19.7092241729
2014-04-02 07:15:00,21.8908398942
2014-04-02 07:20:00,20.2407702169
2014-04-02 07:25:00,19.0158655932
2014-04-02 07:30:00,18.920363168199998
2014-04-02 07:35:00,20.4454121231
2014-04-02 07:40:00,20.091310109200002
2014-04-02 07:45:00,18.0307912118
2014-04-02 07:50:00,21.3202614888
2014-04-02 07:55:00,20.8164894169
2014-04-02 08:00:00,20.647317158699998
2014-04-02 08:05:00,18.2751226308
2014-04-02 08:10:00,19.448223400699998
2014-04-02 08:15:00,21.741529042899998
2014-04-02 08:20:00,21.4503569654
2014-04-02 08:25:00,19.1421717515
2014-04-02 08:30:00,18.628235536400002
2014-04-02 08:35:00,19.796351828699997
2014-04-02 08:40:00,19.4233215147
2014-04-02 08:45:00,20.7289055068
2014-04-02 08:50:00,21.8657392403
2014-04-02 08:55:00,19.4520057999
2014-04-02 09:00:00,62.046248748100005
2014-04-02 09:05:00,73.4075505135
2014-04-02 09:10:00,61.7161163313
2014-04-02 09:15:00,74.1576162013
2014-04-02 09:20:00,70.2382802209
2014-04-02 09:25:00,74.0069732348
2014-04-02 09:30:00,63.91537173840001
2014-04-02 09:35:00,61.753517215500004
2014-04-02 09:40:00,67.8396557046
2014-04-02 09:45:00,67.3284784382
2014-04-02 09:50:00,65.7082949163
2014-04-02 09:55:00,74.2241280517
2014-04-02 10:00:00,82.6064995231
2014-04-02 10:05:00,80.1077529717
2014-04-02 10:10:00,72.3675606862
2014-04-02 10:15:00,81.2366992956
2014-04-02 10:20:00,81.1232332969
2014-04-02 10:25:00,76.4370580545
2014-04-02 10:30:00,84.1926773188
2014-04-02 10:35:00,72.4314967322
2014-04-02 10:40:00,73.9890789686
2014-04-02 10:45:00,70.8212417452
2014-04-02 10:50:00,82.1853988709
2014-04-02 10:55:00,79.4897056722
2014-04-02 11:00:00,76.5768106216
2014-04-02 11:05:00,74.1732925058
2014-04-02 11:10:00,72.2065101345
2014-04-02 11:15:00,74.2199215234
2014-04-02 11:20:00,78.77703901539998
2014-04-02 11:25:00,75.4991025151
2014-04-02 11:30:00,75.6868525499
2014-04-02 11:35:00,85.4931665355
2014-04-02 11:40:00,79.7607495587
2014-04-02 11:45:00,83.16602338060001
2014-04-02 11:50:00,72.1359469333
2014-04-02 11:55:00,77.3755580087
2014-04-02 12:00:00,79.5711095069
2014-04-02 12:05:00,74.89269047970001
2014-04-02 12:10:00,73.83435698550001
2014-04-02 12:15:00,85.82175062350001
2014-04-02 12:20:00,86.92646894639999
2014-04-02 12:25:00,73.1729940801
2014-04-02 12:30:00,77.4911982414
2014-04-02 12:35:00,87.22777096629999
2014-04-02 12:40:00,73.24259102479999
2014-04-02 12:45:00,82.1995040517
2014-04-02 12:50:00,87.4504752851
2014-04-02 12:55:00,87.5463968029
2014-04-02 13:00:00,79.5204837969
2014-04-02 13:05:00,74.5860807679
2014-04-02 13:10:00,75.2152930359
2014-04-02 13:15:00,86.2129262526
2014-04-02 13:20:00,86.56614720649998
2014-04-02 13:25:00,81.7064600441
2014-04-02 13:30:00,84.2386002741
2014-04-02 13:35:00,83.8187786875
2014-04-02 13:40:00,82.5693241729
2014-04-02 13:45:00,85.21597453439999
2014-04-02 13:50:00,82.9465940072
2014-04-02 13:55:00,80.5247063231
2014-04-02 14:00:00,75.7876638189
2014-04-02 14:05:00,83.8981829998
2014-04-02 14:10:00,79.5711862851
2014-04-02 14:15:00,76.7129845441
2014-04-02 14:20:00,84.8270685171
2014-04-02 14:25:00,83.1434265296
2014-04-02 14:30:00,86.9932571332
2014-04-02 14:35:00,74.6434831811
2014-04-02 14:40:00,82.3830739768
2014-04-02 14:45:00,75.90418791350001
2014-04-02 14:50:00,86.4531778131
2014-04-02 14:55:00,73.5884582126
2014-04-02 15:00:00,82.4977969167
2014-04-02 15:05:00,84.6565588337
2014-04-02 15:10:00,77.6779397305
2014-04-02 15:15:00,87.2653715145
2014-04-02 15:20:00,85.61086908109999
2014-04-02 15:25:00,76.7131563416
2014-04-02 15:30:00,72.11996512510001
2014-04-02 15:35:00,76.74577805130002
2014-04-02 15:40:00,76.5002331182
2014-04-02 15:45:00,86.2386058215
2014-04-02 15:50:00,87.4730991023
2014-04-02 15:55:00,73.1263377559
2014-04-02 16:00:00,79.5405645384
2014-04-02 16:05:00,80.7731568917
2014-04-02 16:10:00,73.486445487
2014-04-02 16:15:00,78.0398135095
2014-04-02 16:20:00,77.0731706975
2014-04-02 16:25:00,80.5767469616
2014-04-02 16:30:00,82.5788958439
2014-04-02 16:35:00,83.25560191689999
2014-04-02 16:40:00,74.1879379367
2014-04-02 16:45:00,85.0070000174
2014-04-02 16:50:00,82.85651339180001
2014-04-02 16:55:00,86.2250331156
2014-04-02 17:00:00,79.1893465422
2014-04-02 17:05:00,86.3022030635
2014-04-02 17:10:00,85.8523529904
2014-04-02 17:15:00,79.0145189762
2014-04-02 17:20:00,78.0982630549
2014-04-02 17:25:00,86.92495886030001
2014-04-02 17:30:00,83.44260371060001
2014-04-02 17:35:00,86.8518921919
2014-04-02 17:40:00,84.75156391770001
2014-04-02 17:45:00,81.7487276371
2014-04-02 17:50:00,73.8536160723
2014-04-02 17:55:00,76.6636613224
2014-04-02 18:00:00,35.000584685300005
2014-04-02 18:05:00,30.844295509699997
2014-04-02 18:10:00,29.396825522399997
2014-04-02 18:15:00,33.3283350788
2014-04-02 18:20:00,33.4976207975
2014-04-02 18:25:00,30.626923529499997
2014-04-02 18:30:00,30.7050947724
2014-04-02 18:35:00,31.80090900150001
2014-04-02 18:40:00,28.939443722100002
2014-04-02 18:45:00,33.851660766799995
2014-04-02 18:50:00,30.8293623193
2014-04-02 18:55:00,34.264077274099996
2014-04-02 19:00:00,23.7557829856
2014-04-02 19:05:00,23.123079839899997
2014-04-02 19:10:00,21.6154382188
2014-04-02 19:15:00,22.473096963400003
2014-04-02 19:20:00,22.1528338588
2014-04-02 19:25:00,21.678189661199998
2014-04-02 19:30:00,23.9596492617
2014-04-02 19:35:00,22.3261104694
2014-04-02 19:40:00,23.890598167600004
2014-04-02 19:45:00,20.6313776324
2014-04-02 19:50:00,20.7917899124
2014-04-02 19:55:00,24.5383936208
2014-04-02 20:00:00,20.8394993728
2014-04-02 20:05:00,20.5200163364
2014-04-02 20:10:00,20.5748469877
2014-04-02 20:15:00,19.3137406667
2014-04-02 20:20:00,21.3758111207
2014-04-02 20:25:00,18.7792612094
2014-04-02 20:30:00,20.7803336795
2014-04-02 20:35:00,20.7698687416
2014-04-02 20:40:00,22.176515519099997
2014-04-02 20:45:00,20.5872445431
2014-04-02 20:50:00,18.9934085748
2014-04-02 20:55:00,20.7779971005
2014-04-02 21:00:00,18.4534640231
2014-04-02 21:05:00,18.905488136600002
2014-04-02 21:10:00,18.211431577
2014-04-02 21:15:00,20.1494295173
2014-04-02 21:20:00,18.4261534423
2014-04-02 21:25:00,19.972989837300002
2014-04-02 21:30:00,21.836092632600003
2014-04-02 21:35:00,20.9792650199
2014-04-02 21:40:00,18.397532956
2014-04-02 21:45:00,18.9875440308
2014-04-02 21:50:00,20.7939839472
2014-04-02 21:55:00,21.6823856668
2014-04-02 22:00:00,18.1490807455
2014-04-02 22:05:00,21.270204328800002
2014-04-02 22:10:00,20.266692876700002
2014-04-02 22:15:00,20.203742282
2014-04-02 22:20:00,21.8522107229
2014-04-02 22:25:00,21.0107293954
2014-04-02 22:30:00,21.4210199182
2014-04-02 22:35:00,19.4346216116
2014-04-02 22:40:00,20.2368649113
2014-04-02 22:45:00,20.4812658575
2014-04-02 22:50:00,19.3048506343
2014-04-02 22:55:00,20.3004622426
2014-04-02 23:00:00,18.9502592674
2014-04-02 23:05:00,18.577068795
2014-04-02 23:10:00,19.4996242444
2014-04-02 23:15:00,20.9611822874
2014-04-02 23:20:00,21.6689082219
2014-04-02 23:25:00,19.8346637284
2014-04-02 23:30:00,20.5752444397
2014-04-02 23:35:00,18.4156836546
2014-04-02 23:40:00,21.6220056603
2014-04-02 23:45:00,20.2783095403
2014-04-02 23:50:00,21.1254082882
2014-04-02 23:55:00,21.1818309324
2014-04-03 00:00:00,19.0259221055
2014-04-03 00:05:00,20.1166978127
2014-04-03 00:10:00,21.841919006199998
2014-04-03 00:15:00,18.3585381793
2014-04-03 00:20:00,20.7321995921
2014-04-03 00:25:00,21.8490563121
2014-04-03 00:30:00,19.2023084322
2014-04-03 00:35:00,21.4457916856
2014-04-03 00:40:00,21.7346301816
2014-04-03 00:45:00,20.9883448376
2014-04-03 00:50:00,18.925313249200002
2014-04-03 00:55:00,19.3360028753
2014-04-03 01:00:00,18.1432371777
2014-04-03 01:05:00,21.325812937000002
2014-04-03 01:10:00,21.398444746
2014-04-03 01:15:00,20.5308412399
2014-04-03 01:20:00,19.4101114051
2014-04-03 01:25:00,18.3072441106
2014-04-03 01:30:00,21.0122304397
2014-04-03 01:35:00,20.9061047744
2014-04-03 01:40:00,21.650410086999997
2014-04-03 01:45:00,20.922128084
2014-04-03 01:50:00,21.314779769
2014-04-03 01:55:00,20.9838184716
2014-04-03 02:00:00,20.5227487532
2014-04-03 02:05:00,19.7078655768
2014-04-03 02:10:00,21.6084692346
2014-04-03 02:15:00,20.6038742876
2014-04-03 02:20:00,19.5934212879
2014-04-03 02:25:00,18.3338771807
2014-04-03 02:30:00,19.1628194236
2014-04-03 02:35:00,20.1749069393
2014-04-03 02:40:00,19.1025414801
2014-04-03 02:45:00,18.8849413917
2014-04-03 02:50:00,20.1095740564
2014-04-03 02:55:00,18.6792813836
2014-04-03 03:00:00,21.2016402533
2014-04-03 03:05:00,19.9374726054
2014-04-03 03:10:00,20.2954510959
2014-04-03 03:15:00,18.589533070399998
2014-04-03 03:20:00,19.2983053425
2014-04-03 03:25:00,19.640358733
2014-04-03 03:30:00,21.2328513221
2014-04-03 03:35:00,21.0806380923
2014-04-03 03:40:00,18.8919098992
2014-04-03 03:45:00,20.4647163264
2014-04-03 03:50:00,18.9738254311
2014-04-03 03:55:00,21.952988622800003
2014-04-03 04:00:00,21.8084955125
2014-04-03 04:05:00,20.2530588821
2014-04-03 04:10:00,20.7956102876
2014-04-03 04:15:00,21.2057215288
2014-04-03 04:20:00,20.8839936802
2014-04-03 04:25:00,20.7993147643
2014-04-03 04:30:00,21.834216031799997
2014-04-03 04:35:00,20.3858244252
2014-04-03 04:40:00,20.5452106873
2014-04-03 04:45:00,21.3970750018
2014-04-03 04:50:00,20.6795634714
2014-04-03 04:55:00,20.931730488099998
2014-04-03 05:00:00,18.9366747448
2014-04-03 05:05:00,19.4850676965
2014-04-03 05:10:00,18.5892053828
2014-04-03 05:15:00,20.0230617693
2014-04-03 05:20:00,19.8229096027
2014-04-03 05:25:00,21.9886512571
2014-04-03 05:30:00,20.444834611300003
2014-04-03 05:35:00,21.1457792928
2014-04-03 05:40:00,19.336058683
2014-04-03 05:45:00,21.3261813254
2014-04-03 05:50:00,20.460339865999998
2014-04-03 05:55:00,20.787969326400003
2014-04-03 06:00:00,19.177723111800002
2014-04-03 06:05:00,20.1945535668
2014-04-03 06:10:00,20.536147893699997
2014-04-03 06:15:00,20.3563787033
2014-04-03 06:20:00,21.6607748457
2014-04-03 06:25:00,21.593090658
2014-04-03 06:30:00,21.8839362315
2014-04-03 06:35:00,20.669712024000003
2014-04-03 06:40:00,21.887656520500002
2014-04-03 06:45:00,21.3299120001
2014-04-03 06:50:00,19.083328561400002
2014-04-03 06:55:00,19.709742678199998
2014-04-03 07:00:00,18.9535697688
2014-04-03 07:05:00,18.0167886433
2014-04-03 07:10:00,18.7521950126
2014-04-03 07:15:00,18.0162423451
2014-04-03 07:20:00,20.8793538454
2014-04-03 07:25:00,19.7021371909
2014-04-03 07:30:00,19.2502989083
2014-04-03 07:35:00,21.0468835644
2014-04-03 07:40:00,21.3299470985
2014-04-03 07:45:00,21.9011981546
2014-04-03 07:50:00,20.568054338699998
2014-04-03 07:55:00,19.8461158342
2014-04-03 08:00:00,19.2210572064
2014-04-03 08:05:00,18.889272836900002
2014-04-03 08:10:00,18.8517038019
2014-04-03 08:15:00,19.6367574989
2014-04-03 08:20:00,21.967145421199998
2014-04-03 08:25:00,18.0034147897
2014-04-03 08:30:00,18.7888235889
2014-04-03 08:35:00,18.7535719296
2014-04-03 08:40:00,20.8684779421
2014-04-03 08:45:00,19.4099389104
2014-04-03 08:50:00,19.8290432184
2014-04-03 08:55:00,18.594496521900002
2014-04-03 09:00:00,66.7079597287
2014-04-03 09:05:00,62.603517441899996
2014-04-03 09:10:00,68.4493887153
2014-04-03 09:15:00,62.5319617692
2014-04-03 09:20:00,71.950913984
2014-04-03 09:25:00,68.90578335859999
2014-04-03 09:30:00,71.0459630833
2014-04-03 09:35:00,66.8918228585
2014-04-03 09:40:00,66.3882815881
2014-04-03 09:45:00,62.535640891099995
